,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
16,Allergy,continuous_sneezing,chills,watering_from_eyes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Allergy,continuous_sneezing,shivering,watering_from_eyes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Allergy,continuous_sneezing,shivering,chills,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Allergy,continuous_sneezing,shivering,chills,watering_from_eyes,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,0,0,0,0,0,0,0,0,0,0,0
21,GERD,stomach_pain,ulcers_on_tongue,vomiting,cough,chest_pain,0,0,0,0,0,0,0,0,0,0,0,0
22,GERD,stomach_pain,acidity,vomiting,cough,chest_pain,0,0,0,0,0,0,0,0,0,0,0,0
23,GERD,stomach_pain,acidity,ulcers_on_tongue,cough,chest_pain,0,0,0,0,0,0,0,0,0,0,0,0
24,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,chest_pain,0,0,0,0,0,0,0,0,0,0,0,0
25,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,0,0,0,0,0,0,0,0,0,0,0,0
26,GERD,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,0,0,0,0,0,0,0,0,0,0,0,0
27,GERD,stomach_pain,ulcers_on_tongue,vomiting,cough,chest_pain,0,0,0,0,0,0,0,0,0,0,0,0
28,GERD,stomach_pain,acidity,vomiting,cough,chest_pain,0,0,0,0,0,0,0,0,0,0,0,0
29,GERD,stomach_pain,acidity,ulcers_on_tongue,cough,chest_pain,0,0,0,0,0,0,0,0,0,0,0,0
30,Chroniccholestasis,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,0,0,0,0,0,0,0,0,0,0
31,Chroniccholestasis,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,0,0,0,0,0,0,0,0,0,0,0
32,Chroniccholestasis,itching,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,0,0,0,0,0,0,0,0,0,0,0
33,Chroniccholestasis,itching,vomiting,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,0,0,0,0,0,0,0,0,0,0,0
34,Chroniccholestasis,itching,vomiting,yellowish_skin,loss_of_appetite,abdominal_pain,yellowing_of_eyes,0,0,0,0,0,0,0,0,0,0,0
35,Chroniccholestasis,itching,vomiting,yellowish_skin,nausea,abdominal_pain,yellowing_of_eyes,0,0,0,0,0,0,0,0,0,0,0
36,Chroniccholestasis,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,yellowing_of_eyes,0,0,0,0,0,0,0,0,0,0,0
37,Chroniccholestasis,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,0,0,0,0,0,0,0,0,0,0,0
38,Chroniccholestasis,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,0,0,0,0,0,0,0,0,0,0
39,Chroniccholestasis,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,0,0,0,0,0,0,0,0,0,0
40,DrugReaction,itching,skin_rash,stomach_pain,burning_micturition,spotting_urination,0,0,0,0,0,0,0,0,0,0,0,0
41,DrugReaction,itching,stomach_pain,burning_micturition,spotting_urination,0,0,0,0,0,0,0,0,0,0,0,0,0
42,DrugReaction,itching,skin_rash,burning_micturition,spotting_urination,0,0,0,0,0,0,0,0,0,0,0,0,0
43,DrugReaction,itching,skin_rash,stomach_pain,spotting_urination,0,0,0,0,0,0,0,0,0,0,0,0,0
44,DrugReaction,itching,skin_rash,stomach_pain,burning_micturition,0,0,0,0,0,0,0,0,0,0,0,0,0
45,DrugReaction,skin_rash,stomach_pain,burning_micturition,spotting_urination,0,0,0,0,0,0,0,0,0,0,0,0,0
46,DrugReaction,itching,stomach_pain,burning_micturition,spotting_urination,0,0,0,0,0,0,0,0,0,0,0,0,0
47,DrugReaction,itching,skin_rash,burning_micturition,spotting_urination,0,0,0,0,0,0,0,0,0,0,0,0,0
48,DrugReaction,itching,skin_rash,stomach_pain,spotting_urination,0,0,0,0,0,0,0,0,0,0,0,0,0
49,DrugReaction,itching,skin_rash,stomach_pain,burning_micturition,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Pepticulcerdiseae,vomiting,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,0,0,0,0,0,0,0,0,0,0,0,0
51,Pepticulcerdiseae,vomiting,indigestion,abdominal_pain,passage_of_gases,internal_itching,0,0,0,0,0,0,0,0,0,0,0,0
52,Pepticulcerdiseae,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,0,0,0,0,0,0,0,0,0,0,0,0
53,Pepticulcerdiseae,vomiting,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,0,0,0,0,0,0,0,0,0,0,0,0
54,Pepticulcerdiseae,vomiting,indigestion,abdominal_pain,passage_of_gases,internal_itching,0,0,0,0,0,0,0,0,0,0,0,0
55,Pepticulcerdiseae,vomiting,indigestion,loss_of_appetite,passage_of_gases,internal_itching,0,0,0,0,0,0,0,0,0,0,0,0
56,Pepticulcerdiseae,vomiting,indigestion,loss_of_appetite,abdominal_pain,internal_itching,0,0,0,0,0,0,0,0,0,0,0,0
57,Pepticulcerdiseae,vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,0,0,0,0,0,0,0,0,0,0,0,0
58,Pepticulcerdiseae,vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,0,0,0,0,0,0,0,0,0,0,0
59,Pepticulcerdiseae,vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,0,0,0,0,0,0,0,0,0,0,0
60,AIDS,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,0,0,0,0,0,0,0,0,0,0,0,0,0
61,AIDS,patches_in_throat,high_fever,extra_marital_contacts,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,AIDS,muscle_wasting,high_fever,extra_marital_contacts,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,AIDS,muscle_wasting,patches_in_throat,extra_marital_contacts,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,AIDS,muscle_wasting,patches_in_throat,high_fever,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,AIDS,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,0,0,0,0,0,0,0,0,0,0,0,0,0
66,AIDS,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,0,0,0,0,0,0,0,0,0,0,0,0,0
67,AIDS,patches_in_throat,high_fever,extra_marital_contacts,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,AIDS,muscle_wasting,high_fever,extra_marital_contacts,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,AIDS,muscle_wasting,patches_in_throat,high_fever,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,Diabetes,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,0,0,0,0,0,0,0
71,Diabetes,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,0,0,0,0,0,0,0
72,Diabetes,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,0,0,0,0,0,0,0,0
73,Diabetes,fatigue,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,0,0,0,0,0,0,0,0
74,Diabetes,fatigue,weight_loss,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,0,0,0,0,0,0,0,0
75,Diabetes,fatigue,weight_loss,restlessness,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,0,0,0,0,0,0,0,0
76,Diabetes,fatigue,weight_loss,restlessness,lethargy,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,0,0,0,0,0,0,0,0
77,Diabetes,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,obesity,excessive_hunger,increased_appetite,polyuria,0,0,0,0,0,0,0,0
78,Diabetes,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,excessive_hunger,increased_appetite,polyuria,0,0,0,0,0,0,0,0
79,Diabetes,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,increased_appetite,polyuria,0,0,0,0,0,0,0,0
80,Gastroenteritis,vomiting,sunken_eyes,dehydration,diarrhoea,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Gastroenteritis,vomiting,sunken_eyes,dehydration,diarrhoea,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Gastroenteritis,sunken_eyes,dehydration,diarrhoea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Gastroenteritis,vomiting,dehydration,diarrhoea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Gastroenteritis,vomiting,sunken_eyes,diarrhoea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Gastroenteritis,vomiting,sunken_eyes,dehydration,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Gastroenteritis,vomiting,sunken_eyes,dehydration,diarrhoea,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Gastroenteritis,sunken_eyes,dehydration,diarrhoea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Gastroenteritis,vomiting,dehydration,diarrhoea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Gastroenteritis,vomiting,sunken_eyes,diarrhoea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,BronchialAsthma,fatigue,cough,high_fever,breathlessness,family_history,mucoid_sputum,0,0,0,0,0,0,0,0,0,0,0
91,BronchialAsthma,cough,high_fever,breathlessness,family_history,mucoid_sputum,0,0,0,0,0,0,0,0,0,0,0,0
92,BronchialAsthma,fatigue,high_fever,breathlessness,family_history,mucoid_sputum,0,0,0,0,0,0,0,0,0,0,0,0
93,BronchialAsthma,fatigue,cough,breathlessness,family_history,mucoid_sputum,0,0,0,0,0,0,0,0,0,0,0,0
94,BronchialAsthma,fatigue,cough,high_fever,family_history,mucoid_sputum,0,0,0,0,0,0,0,0,0,0,0,0
95,BronchialAsthma,fatigue,cough,high_fever,breathlessness,mucoid_sputum,0,0,0,0,0,0,0,0,0,0,0,0
96,BronchialAsthma,fatigue,cough,high_fever,breathlessness,family_history,0,0,0,0,0,0,0,0,0,0,0,0
97,BronchialAsthma,fatigue,cough,high_fever,breathlessness,family_history,mucoid_sputum,0,0,0,0,0,0,0,0,0,0,0
98,BronchialAsthma,cough,high_fever,breathlessness,family_history,mucoid_sputum,0,0,0,0,0,0,0,0,0,0,0,0
99,BronchialAsthma,fatigue,high_fever,breathlessness,family_history,mucoid_sputum,0,0,0,0,0,0,0,0,0,0,0,0
100,Hypertension,headache,chest_pain,dizziness,loss_of_balance,lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
101,Hypertension,chest_pain,dizziness,loss_of_balance,lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Hypertension,headache,dizziness,loss_of_balance,lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Hypertension,headache,chest_pain,loss_of_balance,lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Hypertension,headache,chest_pain,dizziness,lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
105,Hypertension,headache,chest_pain,dizziness,loss_of_balance,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Hypertension,headache,chest_pain,dizziness,loss_of_balance,lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
107,Hypertension,chest_pain,dizziness,loss_of_balance,lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Hypertension,headache,dizziness,loss_of_balance,lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Hypertension,headache,chest_pain,loss_of_balance,lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,0,0,0,0,0,0,0,0
111,Migraine,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,0,0,0,0,0,0,0,0,0
112,Migraine,acidity,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,0,0,0,0,0,0,0,0,0
113,Migraine,acidity,indigestion,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,0,0,0,0,0,0,0,0,0
114,Migraine,acidity,indigestion,headache,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,0,0,0,0,0,0,0,0,0
115,Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,stiff_neck,depression,irritability,visual_disturbances,0,0,0,0,0,0,0,0,0
116,Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,depression,irritability,visual_disturbances,0,0,0,0,0,0,0,0,0
117,Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,irritability,visual_disturbances,0,0,0,0,0,0,0,0,0
118,Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,visual_disturbances,0,0,0,0,0,0,0,0,0
119,Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,0,0,0,0,0,0,0,0,0
120,Cervicalspondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,0,0,0,0,0,0,0,0,0,0,0,0
121,Cervicalspondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,0,0,0,0,0,0,0,0,0,0,0,0
122,Cervicalspondylosis,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Cervicalspondylosis,back_pain,neck_pain,dizziness,loss_of_balance,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Cervicalspondylosis,back_pain,weakness_in_limbs,dizziness,loss_of_balance,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Cervicalspondylosis,back_pain,weakness_in_limbs,neck_pain,loss_of_balance,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Cervicalspondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Cervicalspondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,0,0,0,0,0,0,0,0,0,0,0,0
128,Cervicalspondylosis,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Cervicalspondylosis,back_pain,neck_pain,dizziness,loss_of_balance,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Paralysis(brainhemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Paralysis(brainhemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
132,Paralysis(brainhemorrhage),headache,weakness_of_one_body_side,altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Paralysis(brainhemorrhage),vomiting,weakness_of_one_body_side,altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Paralysis(brainhemorrhage),vomiting,headache,altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Paralysis(brainhemorrhage),vomiting,headache,weakness_of_one_body_side,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Paralysis(brainhemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Paralysis(brainhemorrhage),headache,weakness_of_one_body_side,altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Paralysis(brainhemorrhage),vomiting,weakness_of_one_body_side,altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,Paralysis(brainhemorrhage),vomiting,headache,altered_sensorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,Jaundice,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,0,0,0,0,0,0,0,0,0
141,Jaundice,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,0,0,0,0,0,0,0,0,0
142,Jaundice,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,0,0,0,0,0,0,0,0,0,0
143,Jaundice,itching,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,0,0,0,0,0,0,0,0,0,0
144,Jaundice,itching,vomiting,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,0,0,0,0,0,0,0,0,0,0
145,Jaundice,itching,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,abdominal_pain,0,0,0,0,0,0,0,0,0,0
146,Jaundice,itching,vomiting,fatigue,weight_loss,yellowish_skin,dark_urine,abdominal_pain,0,0,0,0,0,0,0,0,0,0
147,Jaundice,itching,vomiting,fatigue,weight_loss,high_fever,dark_urine,abdominal_pain,0,0,0,0,0,0,0,0,0,0
148,Jaundice,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,abdominal_pain,0,0,0,0,0,0,0,0,0,0
149,Jaundice,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,0,0,0,0,0,0,0,0,0,0
150,Malaria,chills,vomiting,high_fever,sweating,headache,nausea,muscle_pain,0,0,0,0,0,0,0,0,0,0
151,Malaria,chills,vomiting,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain,0,0,0,0,0,0,0,0,0
152,Malaria,chills,vomiting,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain,0,0,0,0,0,0,0,0,0
153,Malaria,vomiting,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain,0,0,0,0,0,0,0,0,0,0
154,Malaria,chills,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain,0,0,0,0,0,0,0,0,0,0
155,Malaria,chills,vomiting,sweating,headache,nausea,diarrhoea,muscle_pain,0,0,0,0,0,0,0,0,0,0
156,Malaria,chills,vomiting,high_fever,headache,nausea,diarrhoea,muscle_pain,0,0,0,0,0,0,0,0,0,0
157,Malaria,chills,vomiting,high_fever,sweating,nausea,diarrhoea,muscle_pain,0,0,0,0,0,0,0,0,0,0
158,Malaria,chills,vomiting,high_fever,sweating,headache,diarrhoea,muscle_pain,0,0,0,0,0,0,0,0,0,0
159,Malaria,chills,vomiting,high_fever,sweating,headache,nausea,muscle_pain,0,0,0,0,0,0,0,0,0,0
160,Chickenpox,itching,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,0,0,0,0,0,0
161,Chickenpox,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,0,0,0,0,0,0,0
162,Chickenpox,itching,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,0,0,0,0,0,0,0
163,Chickenpox,itching,skin_rash,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,0,0,0,0,0,0,0
164,Chickenpox,itching,skin_rash,fatigue,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,0,0,0,0,0,0,0
165,Chickenpox,itching,skin_rash,fatigue,lethargy,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,0,0,0,0,0,0,0
166,Chickenpox,itching,skin_rash,fatigue,lethargy,high_fever,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,0,0,0,0,0,0,0
167,Chickenpox,itching,skin_rash,fatigue,lethargy,high_fever,headache,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,0,0,0,0,0,0,0
168,Chickenpox,itching,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,swelled_lymph_nodes,malaise,red_spots_over_body,0,0,0,0,0,0,0
169,Chickenpox,itching,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,malaise,red_spots_over_body,0,0,0,0,0,0,0
170,Dengue,skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,muscle_pain,red_spots_over_body,0,0,0,0
171,Dengue,skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,red_spots_over_body,0,0,0,0
172,Dengue,skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,0,0,0,0
173,Dengue,skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,0,0,0
174,Dengue,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,0,0,0,0
175,Dengue,skin_rash,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,0,0,0,0
176,Dengue,skin_rash,chills,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,0,0,0,0
177,Dengue,skin_rash,chills,joint_pain,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,0,0,0,0
178,Dengue,skin_rash,chills,joint_pain,vomiting,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,0,0,0,0
179,Dengue,skin_rash,chills,joint_pain,vomiting,fatigue,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,0,0,0,0
180,Typhoid,chills,vomiting,fatigue,high_fever,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,0,0,0,0,0,0,0
181,Typhoid,chills,vomiting,fatigue,high_fever,headache,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,0,0,0,0,0,0,0
182,Typhoid,chills,vomiting,fatigue,high_fever,headache,nausea,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,0,0,0,0,0,0,0
183,Typhoid,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,diarrhoea,toxic_look_(typhos),belly_pain,0,0,0,0,0,0,0
184,Typhoid,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,toxic_look_(typhos),belly_pain,0,0,0,0,0,0,0
185,Typhoid,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,belly_pain,0,0,0,0,0,0,0
186,Typhoid,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),0,0,0,0,0,0,0
187,Typhoid,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,0,0,0,0,0,0
188,Typhoid,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,0,0,0,0,0,0
189,Typhoid,chills,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,0,0,0,0,0,0,0
190,hepatitisA,joint_pain,vomiting,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain,0,0,0,0,0,0
191,hepatitisA,joint_pain,vomiting,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain,0,0,0,0,0,0
192,hepatitisA,vomiting,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain,0,0,0,0,0,0,0
193,hepatitisA,joint_pain,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain,0,0,0,0,0,0,0
194,hepatitisA,joint_pain,vomiting,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain,0,0,0,0,0,0,0
195,hepatitisA,joint_pain,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain,0,0,0,0,0,0,0
196,hepatitisA,joint_pain,vomiting,yellowish_skin,dark_urine,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain,0,0,0,0,0,0,0
